ID da Nota,Filial,Cidade,Tipo de Cliente,Gênero,Departamento,Preço Unitário,Quantidade,Imposto 5%,Total da Venda,Data,Hora,Forma de Pagamento,Custo das Mercadorias,Margem Bruta %,Lucro Bruto,Avaliação
154-87-7367,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Casa e Estilo de Vida,65.26,8,26.104,548.184,2025-03-18 17:43:50.763826,2:04:00 PM,Carteira Digital,522.08,4.761904762,26.104,6.3
885-56-0389,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Acessórios de Moda,52.35,1,2.6175,54.9675,2025-03-19 17:43:50.763826,5:49:00 PM,Dinheiro,52.35,4.761904762,2.6175,4.0
608-05-3804,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Acessórios Eletrônicos,39.75,1,1.9875,41.7375,2025-03-20 17:43:50.763826,8:19:00 PM,Dinheiro,39.75,4.761904762,1.9875,6.1
448-61-3783,Alex,São Paulo,Cliente Ocasional,Feminino,Acessórios Eletrônicos,90.02,8,36.008,756.168,2025-03-21 17:43:50.763826,4:08:00 PM,Cartão de Crédito,720.16,4.761904762,36.008,4.5
761-49-0439,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Acessórios Eletrônicos,12.1,8,4.84,101.64,2025-03-22 17:43:50.763826,10:17:00 AM,Carteira Digital,96.8,4.761904762,4.84,8.6
490-95-0021,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Alimentos e Bebidas,33.21,10,16.605,348.705,2025-03-23 17:43:50.763826,2:25:00 PM,Carteira Digital,332.1,4.761904762,16.605,6.0
115-38-7388,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Acessórios de Moda,10.18,8,4.072,85.512,2025-03-24 17:43:50.763826,12:51:00 PM,Cartão de Crédito,81.44,4.761904762,4.072,9.5
311-13-6971,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Esportes e Viagens,31.99,10,15.995,335.895,2025-03-25 17:43:50.763826,3:18:00 PM,Cartão de Crédito,319.9,4.761904762,15.995,9.9
291-55-6563,Alex,São Paulo,Cliente Fiel,Feminino,Casa e Estilo de Vida,34.42,6,10.326,216.846,2025-03-26 17:43:50.763826,12:45:00 PM,Carteira Digital,206.52,4.761904762,10.326,7.5
548-48-3156,Alex,São Paulo,Cliente Fiel,Feminino,Alimentos e Bebidas,83.34,2,8.334,175.014,2025-03-27 17:43:50.763826,1:37:00 PM,Dinheiro,166.68,4.761904762,8.334,7.6
460-93-5834,Alex,São Paulo,Cliente Ocasional,Masculino,Esportes e Viagens,45.58,7,15.953,335.013,2025-03-28 17:43:50.763826,10:03:00 AM,Dinheiro,319.06,4.761904762,15.953,5.0
325-89-4209,Alex,São Paulo,Cliente Fiel,Masculino,Alimentos e Bebidas,87.9,1,4.395,92.295,2025-03-29 17:43:50.763826,7:42:00 PM,Carteira Digital,87.9,4.761904762,4.395,6.7
884-80-6021,Alex,São Paulo,Cliente Fiel,Feminino,Acessórios Eletrônicos,73.47,10,36.735,771.435,2025-03-30 17:43:50.763826,1:14:00 PM,Carteira Digital,734.7,4.761904762,36.735,9.5
137-74-8729,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Acessórios de Moda,12.19,8,4.876,102.396,2025-03-31 17:43:50.763826,12:47:00 PM,Carteira Digital,97.52,4.761904762,4.876,6.8
880-46-5796,Alex,São Paulo,Cliente Fiel,Masculino,Esportes e Viagens,76.92,10,38.46,807.66,2025-04-01 17:43:50.763826,7:53:00 PM,Carteira Digital,769.2,4.761904762,38.46,5.6
389-70-2397,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Saúde e Beleza,83.66,5,20.915,439.215,2025-04-02 17:43:50.763826,10:26:00 AM,Dinheiro,418.3,4.761904762,20.915,7.2
114-35-5271,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Acessórios Eletrônicos,57.91,8,23.164,486.444,2025-04-03 17:43:50.763826,3:06:00 PM,Dinheiro,463.28,4.761904762,23.164,8.1
607-76-6216,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Acessórios de Moda,92.49,5,23.1225,485.5725,2025-04-04 17:43:50.763826,4:35:00 PM,Cartão de Crédito,462.45,4.761904762,23.1225,8.6
715-20-1673,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Acessórios Eletrônicos,28.38,5,7.095,148.995,2025-04-05 17:43:50.763826,8:57:00 PM,Dinheiro,141.9,4.761904762,7.095,9.4
811-35-1094,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Acessórios Eletrônicos,50.45,6,15.135,317.835,2025-04-06 17:43:50.763826,3:16:00 PM,Cartão de Crédito,302.7,4.761904762,15.135,8.9
699-88-1972,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Saúde e Beleza,99.16,8,39.664,832.944,2025-04-07 17:43:50.763826,5:47:00 PM,Cartão de Crédito,793.28,4.761904762,39.664,4.2
781-84-8059,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Acessórios de Moda,60.74,7,21.259,446.439,2025-04-08 17:43:50.763826,4:23:00 PM,Carteira Digital,425.18,4.761904762,21.259,5.0
409-49-6995,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Alimentos e Bebidas,47.27,6,14.181,297.801,2025-04-09 17:43:50.763826,10:17:00 AM,Dinheiro,283.62,4.761904762,14.181,8.8
725-54-0677,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Saúde e Beleza,85.6,7,29.96,629.16,2025-04-10 17:43:50.763826,1:50:00 PM,Dinheiro,599.2,4.761904762,29.96,5.3
146-09-5432,Alex,São Paulo,Cliente Fiel,Masculino,Alimentos e Bebidas,35.04,9,15.768,331.128,2025-04-11 17:43:50.763826,7:17:00 PM,Carteira Digital,315.36,4.761904762,15.768,4.6
377-79-7592,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Acessórios Eletrônicos,44.84,9,20.178,423.738,2025-04-12 17:43:50.763826,2:00:00 PM,Cartão de Crédito,403.56,4.761904762,20.178,7.5
509-10-0516,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Casa e Estilo de Vida,45.97,4,9.194,193.074,2025-04-13 17:43:50.763826,12:02:00 PM,Carteira Digital,183.88,4.761904762,9.194,5.1
595-94-9924,Alex,São Paulo,Cliente Fiel,Feminino,Saúde e Beleza,27.73,5,6.9325,145.5825,2025-04-14 17:43:50.763826,8:21:00 PM,Cartão de Crédito,138.65,4.761904762,6.9325,4.2
865-41-9075,Alex,São Paulo,Cliente Ocasional,Masculino,Alimentos e Bebidas,11.53,7,4.0355,84.7455,2025-04-15 17:43:50.763826,5:35:00 PM,Dinheiro,80.71,4.761904762,4.0355,8.1
545-07-8534,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Saúde e Beleza,58.32,2,5.832,122.472,2025-04-16 17:43:50.763826,12:42:00 PM,Carteira Digital,116.64,4.761904762,5.832,6.0
118-62-1812,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Casa e Estilo de Vida,78.38,4,15.676,329.196,2025-04-17 17:43:50.763826,5:56:00 PM,Dinheiro,313.52,4.761904762,15.676,7.9
450-42-3339,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Saúde e Beleza,84.61,10,42.305,888.405,2025-04-18 17:43:50.763826,6:58:00 PM,Cartão de Crédito,846.1,4.761904762,42.305,8.8
851-98-3555,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Saúde e Beleza,82.88,5,20.72,435.12,2025-04-19 17:43:50.763826,2:08:00 PM,Cartão de Crédito,414.4,4.761904762,20.72,6.6
186-71-5196,Alex,São Paulo,Cliente Fiel,Feminino,Alimentos e Bebidas,79.54,2,7.954,167.034,2025-04-20 17:43:50.763826,4:30:00 PM,Carteira Digital,159.08,4.761904762,7.954,6.2
624-01-8356,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Casa e Estilo de Vida,49.01,10,24.505,514.605,2025-04-21 17:43:50.763826,10:44:00 AM,Cartão de Crédito,490.1,4.761904762,24.505,4.2
313-66-9943,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Alimentos e Bebidas,29.15,3,4.3725,91.8225,2025-04-22 17:43:50.763826,8:29:00 PM,Cartão de Crédito,87.45,4.761904762,4.3725,7.3
151-27-8496,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Acessórios Eletrônicos,56.13,4,11.226,235.746,2025-04-23 17:43:50.763826,11:43:00 AM,Carteira Digital,224.52,4.761904762,11.226,8.6
453-33-6436,Alex,São Paulo,Cliente Ocasional,Feminino,Casa e Estilo de Vida,93.12,8,37.248,782.208,2025-04-24 17:43:50.763826,10:09:00 AM,Dinheiro,744.96,4.761904762,37.248,6.8
522-57-8364,Alex,São Paulo,Cliente Fiel,Masculino,Acessórios de Moda,51.34,8,20.536,431.256,2025-04-25 17:43:50.763826,10:00:00 AM,Carteira Digital,410.72,4.761904762,20.536,7.6
459-45-2396,Alex,São Paulo,Cliente Fiel,Feminino,Alimentos e Bebidas,99.6,3,14.94,313.74,2025-04-26 17:43:50.763826,6:45:00 PM,Dinheiro,298.8,4.761904762,14.94,5.8
717-96-4189,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Acessórios Eletrônicos,35.49,6,10.647,223.587,2025-04-27 17:43:50.763826,12:40:00 PM,Dinheiro,212.94,4.761904762,10.647,4.1
722-13-2115,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Esportes e Viagens,42.85,1,2.1425,44.9925,2025-04-28 17:43:50.763826,3:36:00 PM,Cartão de Crédito,42.85,4.761904762,2.1425,9.3
749-81-8133,Alex,São Paulo,Cliente Ocasional,Feminino,Acessórios de Moda,94.67,4,18.934,397.614,2025-04-29 17:43:50.763826,12:04:00 PM,Dinheiro,378.68,4.761904762,18.934,6.8
777-67-2495,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Casa e Estilo de Vida,68.97,3,10.3455,217.2555,2025-04-30 17:43:50.763826,11:26:00 AM,Carteira Digital,206.91,4.761904762,10.3455,8.7
636-98-3364,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Acessórios Eletrônicos,26.26,3,3.939,82.719,2025-05-01 17:43:50.763826,12:36:00 PM,Carteira Digital,78.78,4.761904762,3.939,6.3
246-55-6923,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Casa e Estilo de Vida,35.79,9,16.1055,338.2155,2025-05-02 17:43:50.763826,3:06:00 PM,Cartão de Crédito,322.11,4.761904762,16.1055,5.1
181-82-6255,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Casa e Estilo de Vida,16.37,6,4.911,103.131,2025-05-03 17:43:50.763826,10:58:00 AM,Dinheiro,98.22,4.761904762,4.911,7.0
838-02-1821,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Casa e Estilo de Vida,12.73,2,1.273,26.733,2025-05-04 17:43:50.763826,12:10:00 PM,Cartão de Crédito,25.46,4.761904762,1.273,5.2
887-42-0517,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Esportes e Viagens,83.14,7,29.099,611.079,2025-05-05 17:43:50.763826,10:31:00 AM,Cartão de Crédito,581.98,4.761904762,29.099,6.6
457-12-0244,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Esportes e Viagens,35.22,6,10.566,221.886,2025-05-06 17:43:50.763826,1:49:00 PM,Carteira Digital,211.32,4.761904762,10.566,6.5
226-34-0034,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Acessórios Eletrônicos,13.78,4,2.756,57.876,2025-05-07 17:43:50.763826,11:10:00 AM,Carteira Digital,55.12,4.761904762,2.756,9.0
321-49-7382,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Esportes e Viagens,88.31,1,4.4155,92.7255,2025-05-08 17:43:50.763826,5:38:00 PM,Cartão de Crédito,88.31,4.761904762,4.4155,5.2
397-25-8725,Alex,São Paulo,Cliente Fiel,Feminino,Saúde e Beleza,39.62,9,17.829,374.409,2025-05-09 17:43:50.763826,5:54:00 PM,Cartão de Crédito,356.58,4.761904762,17.829,6.8
431-66-2305,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Acessórios Eletrônicos,88.25,9,39.7125,833.9625,2025-05-10 17:43:50.763826,8:51:00 PM,Cartão de Crédito,794.25,4.761904762,39.7125,7.6
825-94-5922,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Esportes e Viagens,25.31,2,2.531,53.151,2025-05-11 17:43:50.763826,7:26:00 PM,Carteira Digital,50.62,4.761904762,2.531,7.2
641-62-7288,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Casa e Estilo de Vida,99.92,6,29.976,629.496,2025-05-12 17:43:50.763826,1:33:00 PM,Carteira Digital,599.52,4.761904762,29.976,7.1
756-93-1854,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Acessórios de Moda,83.35,2,8.335,175.035,2025-05-13 17:43:50.763826,2:05:00 PM,Cartão de Crédito,166.7,4.761904762,8.335,9.5
243-55-8457,Alex,São Paulo,Cliente Ocasional,Feminino,Alimentos e Bebidas,74.44,10,37.22,781.62,2025-05-14 17:43:50.763826,11:40:00 AM,Carteira Digital,744.4,4.761904762,37.22,5.1
458-10-8612,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Saúde e Beleza,64.08,7,22.428,470.988,2025-05-15 17:43:50.763826,12:27:00 PM,Carteira Digital,448.56,4.761904762,22.428,7.6
501-61-1753,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Casa e Estilo de Vida,63.15,6,18.945,397.845,2025-05-16 17:43:50.763826,8:24:00 PM,Carteira Digital,378.9,4.761904762,18.945,9.8
235-06-8510,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Casa e Estilo de Vida,85.72,3,12.858,270.018,2025-05-17 17:43:50.763826,8:59:00 PM,Carteira Digital,257.16,4.761904762,12.858,5.1
433-08-7822,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Saúde e Beleza,78.89,7,27.6115,579.8415,2025-05-18 17:43:50.763826,7:48:00 PM,Carteira Digital,552.23,4.761904762,27.6115,7.5
361-85-2571,Alex,São Paulo,Cliente Ocasional,Feminino,Esportes e Viagens,89.48,5,22.37,469.77,2025-05-19 17:43:50.763826,10:18:00 AM,Dinheiro,447.4,4.761904762,22.37,7.4
131-70-8179,Alex,São Paulo,Cliente Fiel,Feminino,Saúde e Beleza,92.09,3,13.8135,290.0835,2025-05-20 17:43:50.763826,4:27:00 PM,Dinheiro,276.27,4.761904762,13.8135,4.2
500-02-2261,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Alimentos e Bebidas,57.29,6,17.187,360.927,2025-05-21 17:43:50.763826,5:04:00 PM,Carteira Digital,343.74,4.761904762,17.187,5.9
720-72-2436,Alex,São Paulo,Cliente Ocasional,Masculino,Alimentos e Bebidas,66.52,4,13.304,279.384,2025-05-22 17:43:50.763826,6:14:00 PM,Carteira Digital,266.08,4.761904762,13.304,6.9
702-83-5291,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Acessórios de Moda,99.82,9,44.919,943.299,2025-05-23 17:43:50.763826,10:43:00 AM,Dinheiro,898.38,4.761904762,44.919,6.6
809-69-9497,Alex,São Paulo,Cliente Ocasional,Feminino,Casa e Estilo de Vida,45.68,10,22.84,479.64,2025-05-24 17:43:50.763826,7:30:00 PM,Carteira Digital,456.8,4.761904762,22.84,5.7
449-16-6770,Alex,São Paulo,Cliente Ocasional,Masculino,Saúde e Beleza,50.79,5,12.6975,266.6475,2025-05-25 17:43:50.763826,2:53:00 PM,Cartão de Crédito,253.95,4.761904762,12.6975,5.3
333-23-2632,Alex,São Paulo,Cliente Fiel,Masculino,Saúde e Beleza,10.08,7,3.528,74.088,2025-05-26 17:43:50.763826,8:14:00 PM,Dinheiro,70.56,4.761904762,3.528,4.2
489-82-1237,Alex,São Paulo,Cliente Ocasional,Feminino,Acessórios Eletrônicos,93.88,7,32.858,690.018,2025-05-27 17:43:50.763826,11:51:00 AM,Cartão de Crédito,657.16,4.761904762,32.858,7.3
859-97-6048,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Acessórios Eletrônicos,84.25,2,8.425,176.925,2025-05-28 17:43:50.763826,2:13:00 PM,Cartão de Crédito,168.5,4.761904762,8.425,5.3
676-10-2200,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Acessórios de Moda,53.78,1,2.689,56.469,2025-05-29 17:43:50.763826,8:13:00 PM,Carteira Digital,53.78,4.761904762,2.689,4.7
373-88-1424,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Casa e Estilo de Vida,35.81,5,8.9525,188.0025,2025-05-30 17:43:50.763826,6:44:00 PM,Carteira Digital,179.05,4.761904762,8.9525,7.9
365-16-4334,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Alimentos e Bebidas,26.43,8,10.572,222.012,2025-05-31 17:43:50.763826,2:26:00 PM,Carteira Digital,211.44,4.761904762,10.572,8.9
503-21-4385,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Saúde e Beleza,39.91,3,5.9865,125.7165,2025-06-01 17:43:50.763826,12:40:00 PM,Carteira Digital,119.73,4.761904762,5.9865,9.3
305-89-2768,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Casa e Estilo de Vida,21.9,3,3.285,68.985,2025-06-02 17:43:50.763826,6:43:00 PM,Carteira Digital,65.7,4.761904762,3.285,4.7
574-80-1489,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Alimentos e Bebidas,62.85,4,12.57,263.97,2025-06-03 17:43:50.763826,1:22:00 PM,Carteira Digital,251.4,4.761904762,12.57,8.7
784-08-0310,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Alimentos e Bebidas,21.04,4,4.208,88.368,2025-06-04 17:43:50.763826,1:58:00 PM,Dinheiro,84.16,4.761904762,4.208,7.6
200-40-6154,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Casa e Estilo de Vida,65.91,6,19.773,415.233,2025-06-05 17:43:50.763826,11:45:00 AM,Dinheiro,395.46,4.761904762,19.773,5.7
846-10-0341,Alex,São Paulo,Cliente Ocasional,Feminino,Acessórios de Moda,42.57,7,14.8995,312.8895,2025-06-06 17:43:50.763826,11:51:00 AM,Dinheiro,297.99,4.761904762,14.8995,6.8
577-34-7579,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Alimentos e Bebidas,50.49,9,22.7205,477.1305,2025-06-07 17:43:50.763826,5:16:00 PM,Dinheiro,454.41,4.761904762,22.7205,5.4
430-02-3888,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Acessórios Eletrônicos,46.02,6,13.806,289.926,2025-06-08 17:43:50.763826,3:55:00 PM,Dinheiro,276.12,4.761904762,13.806,7.1
867-47-1948,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Casa e Estilo de Vida,15.8,10,7.9,165.9,2025-06-09 17:43:50.763826,12:07:00 PM,Dinheiro,158.0,4.761904762,7.9,7.8
384-59-6655,Alex,São Paulo,Cliente Fiel,Feminino,Alimentos e Bebidas,98.66,9,44.397,932.337,2025-06-10 17:43:50.763826,3:07:00 PM,Dinheiro,887.94,4.761904762,44.397,8.4
256-58-3609,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Acessórios de Moda,91.98,1,4.599,96.579,2025-06-11 17:43:50.763826,3:29:00 PM,Dinheiro,91.98,4.761904762,4.599,9.8
324-92-3863,Alex,São Paulo,Cliente Fiel,Masculino,Acessórios Eletrônicos,20.89,2,2.089,43.869,2025-06-12 17:43:50.763826,6:45:00 PM,Dinheiro,41.78,4.761904762,2.089,9.8
593-08-5916,Alex,São Paulo,Cliente Ocasional,Feminino,Acessórios de Moda,15.5,1,0.775,16.275,2025-06-13 17:43:50.763826,3:23:00 PM,Cartão de Crédito,15.5,4.761904762,0.775,7.4
364-34-2972,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Acessórios Eletrônicos,96.82,3,14.523,304.983,2025-06-14 17:43:50.763826,8:37:00 PM,Dinheiro,290.46,4.761904762,14.523,6.7
794-42-3736,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Alimentos e Bebidas,33.33,2,3.333,69.993,2025-06-15 17:43:50.763826,2:41:00 PM,Cartão de Crédito,66.66,4.761904762,3.333,6.4
172-42-8274,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Acessórios Eletrônicos,38.27,2,3.827,80.367,2025-06-16 17:43:50.763826,6:18:00 PM,Cartão de Crédito,76.54,4.761904762,3.827,5.8
558-60-5016,Alex,São Paulo,Cliente Ocasional,Feminino,Casa e Estilo de Vida,33.3,9,14.985,314.685,2025-06-17 17:43:50.763826,3:27:00 PM,Carteira Digital,299.7,4.761904762,14.985,7.2
195-06-0432,Alex,São Paulo,Cliente Fiel,Masculino,Casa e Estilo de Vida,81.01,3,12.1515,255.1815,2025-06-18 17:43:50.763826,12:55:00 PM,Cartão de Crédito,243.03,4.761904762,12.1515,9.3
605-03-2706,Alex,São Paulo,Cliente Ocasional,Feminino,Saúde e Beleza,15.8,3,2.37,49.77,2025-06-19 17:43:50.763826,6:02:00 PM,Dinheiro,47.4,4.761904762,2.37,9.5
214-30-2776,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Acessórios Eletrônicos,34.49,5,8.6225,181.0725,2025-06-20 17:43:50.763826,7:44:00 PM,Cartão de Crédito,172.45,4.761904762,8.6225,9.0
746-04-1077,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Alimentos e Bebidas,84.63,10,42.315,888.615,2025-06-21 17:43:50.763826,11:36:00 AM,Cartão de Crédito,846.3,4.761904762,42.315,9.0
448-34-8700,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Casa e Estilo de Vida,36.91,7,12.9185,271.2885,2025-06-22 17:43:50.763826,1:51:00 PM,Carteira Digital,258.37,4.761904762,12.9185,6.7
452-04-8808,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Acessórios Eletrônicos,87.08,7,30.478,640.038,2025-06-23 17:43:50.763826,3:17:00 PM,Dinheiro,609.56,4.761904762,30.478,5.5
531-56-4728,Alex,São Paulo,Cliente Ocasional,Masculino,Casa e Estilo de Vida,80.08,3,12.012,252.252,2025-06-24 17:43:50.763826,3:29:00 PM,Dinheiro,240.24,4.761904762,12.012,5.4
744-82-9138,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Acessórios de Moda,86.13,2,8.613,180.873,2025-06-25 17:43:50.763826,5:59:00 PM,Dinheiro,172.26,4.761904762,8.613,8.2
883-69-1285,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Acessórios de Moda,49.92,2,4.992,104.832,2025-06-26 17:43:50.763826,11:55:00 AM,Cartão de Crédito,99.84,4.761904762,4.992,7.0
221-25-5073,Alex,São Paulo,Cliente Ocasional,Feminino,Alimentos e Bebidas,74.66,4,14.932,313.572,2025-06-27 17:43:50.763826,10:39:00 AM,Dinheiro,298.64,4.761904762,14.932,8.5
518-71-6847,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Alimentos e Bebidas,26.6,6,7.98,167.58,2025-06-28 17:43:50.763826,3:10:00 PM,Carteira Digital,159.6,4.761904762,7.98,4.9
156-20-0370,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Acessórios Eletrônicos,25.45,1,1.2725,26.7225,2025-06-29 17:43:50.763826,6:10:00 PM,Cartão de Crédito,25.45,4.761904762,1.2725,5.1
151-33-7434,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Alimentos e Bebidas,67.77,1,3.3885,71.1585,2025-06-30 17:43:50.763826,8:43:00 PM,Cartão de Crédito,67.77,4.761904762,3.3885,6.5
728-47-9078,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Alimentos e Bebidas,59.59,4,11.918,250.278,2025-07-01 17:43:50.763826,12:46:00 PM,Dinheiro,238.36,4.761904762,11.918,9.8
809-46-1866,Alex,São Paulo,Cliente Ocasional,Masculino,Saúde e Beleza,58.15,4,11.63,244.23,2025-07-02 17:43:50.763826,5:44:00 PM,Dinheiro,232.6,4.761904762,11.63,8.4
139-32-4183,Alex,São Paulo,Cliente Fiel,Feminino,Esportes e Viagens,97.48,9,43.866,921.186,2025-07-03 17:43:50.763826,2:19:00 PM,Carteira Digital,877.32,4.761904762,43.866,7.4
148-41-7930,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Saúde e Beleza,99.96,7,34.986,734.706,2025-07-04 17:43:50.763826,10:33:00 AM,Dinheiro,699.72,4.761904762,34.986,6.1
189-40-5216,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Acessórios Eletrônicos,96.37,7,33.7295,708.3195,2025-07-05 17:43:50.763826,11:40:00 AM,Dinheiro,674.59,4.761904762,33.7295,6.0
374-38-5555,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Acessórios de Moda,63.71,5,15.9275,334.4775,2025-07-06 17:43:50.763826,7:30:00 PM,Carteira Digital,318.55,4.761904762,15.9275,8.5
764-44-8999,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Saúde e Beleza,14.76,2,1.476,30.996,2025-07-07 17:43:50.763826,2:42:00 PM,Carteira Digital,29.52,4.761904762,1.476,4.3
552-44-5977,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Saúde e Beleza,62.0,8,24.8,520.8,2025-07-08 17:43:50.763826,7:08:00 PM,Cartão de Crédito,496.0,4.761904762,24.8,6.2
267-62-7380,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Acessórios Eletrônicos,82.34,10,41.17,864.57,2025-07-09 17:43:50.763826,7:12:00 PM,Carteira Digital,823.4,4.761904762,41.17,4.3
430-53-4718,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Saúde e Beleza,75.37,8,30.148,633.108,2025-07-10 17:43:50.763826,3:46:00 PM,Cartão de Crédito,602.96,4.761904762,30.148,8.4
886-18-2897,Alex,São Paulo,Cliente Ocasional,Feminino,Alimentos e Bebidas,56.56,5,14.14,296.94,2025-07-11 17:43:50.763826,7:06:00 PM,Cartão de Crédito,282.8,4.761904762,14.14,4.5
602-16-6955,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Esportes e Viagens,76.6,10,38.3,804.3,2025-07-12 17:43:50.763826,6:10:00 PM,Carteira Digital,766.0,4.761904762,38.3,6.0
745-74-0715,Alex,São Paulo,Cliente Ocasional,Masculino,Acessórios Eletrônicos,58.03,2,5.803,121.863,2025-07-13 17:43:50.763826,8:46:00 PM,Carteira Digital,116.06,4.761904762,5.803,8.8
690-01-6631,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Acessórios de Moda,17.49,10,8.745,183.645,2025-07-14 17:43:50.763826,6:35:00 PM,Carteira Digital,174.9,4.761904762,8.745,6.6
652-49-6720,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Acessórios Eletrônicos,60.95,1,3.0475,63.9975,2025-07-15 17:43:50.763826,11:40:00 AM,Carteira Digital,60.95,4.761904762,3.0475,5.9
233-67-5758,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Saúde e Beleza,40.35,1,2.0175,42.3675,2025-07-16 17:43:50.763826,1:46:00 PM,Carteira Digital,40.35,4.761904762,2.0175,6.2
303-96-2227,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Casa e Estilo de Vida,97.38,10,48.69,1022.49,2025-07-17 17:43:50.763826,5:16:00 PM,Carteira Digital,973.8,4.761904762,48.69,4.4
727-02-1313,Alex,São Paulo,Cliente Fiel,Masculino,Alimentos e Bebidas,31.84,1,1.592,33.432,2025-07-18 17:43:50.763826,1:22:00 PM,Dinheiro,31.84,4.761904762,1.592,7.7
347-56-2442,Alex,São Paulo,Cliente Ocasional,Masculino,Casa e Estilo de Vida,65.82,1,3.291,69.111,2025-07-19 17:43:50.763826,3:33:00 PM,Dinheiro,65.82,4.761904762,3.291,4.1
